id_key,year,country,all,male,female,p1,p2,p3,p4,p5,p6,p7,total
1747,2004,Sri Lanka,6,1,-1,19.0,4.0,2.0,0.0,7.0,1.0,,33.0
1748,2004,Tunisia,6,-1,-1,4.0,7.0,1.0,1.0,18.0,0.0,,31.0
1749,2004,Trinidad and Tobago,5,3,-1,9.0,7.0,3.0,7.0,3.0,0.0,,29.0
1750,2004,Portugal,6,6,-1,7.0,7.0,1.0,10.0,0.0,1.0,,26.0
1751,2004,Cuba,1,-1,-1,7.0,4.0,3.0,0.0,3.0,0.0,,17.0
1752,2004,Philippines,5,5,-1,0.0,4.0,3.0,0.0,6.0,3.0,,16.0
1753,2004,Venezuela,2,1,-1,13.0,1.0,1.0,0.0,0.0,0.0,,15.0
1754,2004,Ecuador,6,3,-1,7.0,1.0,1.0,2.0,3.0,0.0,,14.0
1755,2004,Mozambique,3,2,1,6.0,3.0,0.0,0.0,4.0,0.0,,13.0
1756,2004,Paraguay,3,1,-1,8.0,0.0,0.0,1.0,4.0,0.0,,13.0
1757,2004,Kuwait,6,-1,-1,0.0,2.0,0.0,0.0,3.0,0.0,,5.0
1758,2004,Saudi Arabia,6,2,-1,3.0,0.0,0.0,0.0,0.0,1.0,,4.0
1759,2005,People's Republic of China,6,6,-1,32.0,42.0,35.0,42.0,42.0,42.0,,235.0
1760,2005,United States of America,6,5,1,27.0,36.0,35.0,42.0,38.0,35.0,,213.0
1761,2005,Russian Federation,6,6,-1,42.0,42.0,20.0,42.0,35.0,31.0,,212.0
1762,2005,Islamic Republic of Iran,6,6,-1,36.0,42.0,22.0,42.0,37.0,22.0,,201.0
1763,2005,Republic of Korea,6,5,1,28.0,42.0,27.0,42.0,42.0,19.0,,200.0
1764,2005,Romania,6,6,-1,33.0,42.0,22.0,29.0,42.0,23.0,,191.0
1765,2005,Taiwan,6,6,-1,31.0,35.0,21.0,36.0,42.0,25.0,,190.0
1766,2005,Japan,6,6,-1,29.0,42.0,16.0,42.0,23.0,36.0,,188.0
1767,2005,Hungary,6,5,1,42.0,38.0,7.0,37.0,27.0,30.0,,181.0
1768,2005,Ukraine,6,6,-1,35.0,33.0,22.0,37.0,42.0,12.0,,181.0
1769,2005,Bulgaria,6,5,1,38.0,32.0,15.0,36.0,35.0,17.0,,173.0
1770,2005,Germany,6,6,-1,25.0,36.0,8.0,37.0,35.0,22.0,,163.0
1771,2005,United Kingdom,6,5,-1,22.0,42.0,20.0,42.0,21.0,12.0,,159.0
1772,2005,Singapore,6,5,1,8.0,21.0,28.0,42.0,25.0,21.0,,145.0
1773,2005,Vietnam,6,6,-1,20.0,30.0,26.0,15.0,42.0,10.0,,143.0
1774,2005,Czech Republic,6,6,-1,37.0,35.0,7.0,25.0,32.0,3.0,,139.0
1775,2005,Hong Kong,6,6,-1,28.0,30.0,14.0,29.0,21.0,16.0,,138.0
1776,2005,Belarus,6,6,-1,20.0,33.0,13.0,36.0,22.0,12.0,,136.0
1777,2005,Canada,6,6,-1,31.0,31.0,9.0,29.0,20.0,12.0,,132.0
1778,2005,Slovakia,6,6,-1,28.0,24.0,1.0,42.0,23.0,13.0,,131.0
1779,2005,Republic of Moldova,6,6,-1,25.0,30.0,7.0,25.0,28.0,15.0,,130.0
1780,2005,Türkiye,6,6,-1,28.0,30.0,0.0,36.0,24.0,12.0,,130.0
1781,2005,Thailand,6,6,-1,31.0,24.0,8.0,31.0,23.0,11.0,,128.0
1782,2005,Italy,6,5,1,18.0,40.0,0.0,35.0,12.0,15.0,,120.0
1783,2005,Australia,6,6,-1,18.0,29.0,0.0,37.0,19.0,14.0,,117.0
1784,2005,Kazakhstan,6,6,-1,19.0,21.0,1.0,36.0,28.0,7.0,,112.0
1785,2005,Colombia,6,6,-1,31.0,17.0,1.0,29.0,13.0,14.0,,105.0
1786,2005,Poland,6,6,-1,21.0,17.0,7.0,25.0,22.0,13.0,,105.0
1787,2005,Peru,6,5,1,35.0,17.0,9.0,29.0,2.0,12.0,,104.0
1788,2005,Israel,6,6,-1,17.0,30.0,1.0,27.0,7.0,17.0,,99.0
1789,2005,Mexico,6,6,-1,9.0,28.0,0.0,42.0,7.0,5.0,,91.0
1790,2005,France,6,5,1,11.0,30.0,0.0,30.0,7.0,5.0,,83.0
1791,2005,Armenia,6,6,-1,25.0,11.0,0.0,28.0,17.0,1.0,,82.0
1792,2005,Brazil,6,6,-1,16.0,13.0,8.0,25.0,17.0,3.0,,82.0
1793,2005,Croatia,6,4,2,19.0,18.0,7.0,24.0,10.0,4.0,,82.0
1794,2005,India,6,5,1,13.0,15.0,7.0,18.0,10.0,18.0,,81.0
1795,2005,Georgia,6,6,-1,12.0,23.0,0.0,35.0,4.0,6.0,,80.0
1796,2005,New Zealand,6,4,2,12.0,18.0,7.0,30.0,8.0,2.0,,77.0
1797,2005,Serbia and Montenegro,6,6,-1,17.0,16.0,1.0,27.0,13.0,1.0,,75.0
1798,2005,Austria,6,6,-1,9.0,24.0,0.0,34.0,4.0,3.0,,74.0
1799,2005,Belgium,6,6,-1,9.0,18.0,8.0,19.0,4.0,16.0,,74.0
1800,2005,Indonesia,6,6,-1,23.0,6.0,7.0,23.0,11.0,0.0,,70.0
1801,2005,Switzerland,6,5,1,8.0,21.0,7.0,24.0,3.0,7.0,,70.0
1802,2005,Denmark,6,6,-1,14.0,13.0,2.0,24.0,12.0,4.0,,69.0
1803,2005,Estonia,6,6,-1,17.0,23.0,0.0,17.0,0.0,11.0,,68.0
1804,2005,Argentina,6,6,-1,17.0,20.0,0.0,19.0,7.0,2.0,,65.0
1805,2005,Latvia,6,6,-1,5.0,12.0,0.0,30.0,2.0,13.0,,62.0
1806,2005,Netherlands,6,4,2,11.0,22.0,0.0,10.0,13.0,6.0,,62.0
1807,2005,Azerbaijan,6,6,-1,13.0,15.0,0.0,30.0,0.0,1.0,,59.0
1808,2005,Greece,6,6,-1,9.0,6.0,1.0,12.0,28.0,2.0,,58.0
1809,2005,Ireland,6,6,-1,12.0,11.0,8.0,17.0,1.0,6.0,,55.0
1810,2005,Cuba,4,4,-1,10.0,10.0,0.0,20.0,14.0,0.0,,54.0
1811,2005,Lithuania,6,5,1,11.0,10.0,0.0,29.0,1.0,2.0,,53.0
1812,2005,North Macedonia,6,5,1,23.0,3.0,0.0,8.0,16.0,0.0,,50.0
1813,2005,Bosnia and Herzegovina,6,5,1,7.0,10.0,1.0,23.0,7.0,1.0,,49.0
1814,2005,Finland,6,6,-1,16.0,11.0,0.0,18.0,1.0,3.0,,49.0
1815,2005,Slovenia,6,4,2,9.0,8.0,1.0,23.0,8.0,0.0,,49.0
1816,2005,Kyrgyzstan,6,6,-1,19.0,5.0,0.0,15.0,7.0,0.0,,46.0
1817,2005,Spain,6,5,1,19.0,5.0,0.0,18.0,2.0,2.0,,46.0
1818,2005,Albania,6,5,1,14.0,9.0,0.0,10.0,11.0,0.0,,44.0
1819,2005,Sweden,6,5,1,11.0,11.0,0.0,12.0,0.0,8.0,,42.0
1820,2005,South Africa,6,5,1,7.0,25.0,0.0,4.0,0.0,3.0,,39.0
1821,2005,Macau,6,5,1,1.0,11.0,0.0,25.0,1.0,0.0,,38.0
1822,2005,Norway,6,4,2,8.0,17.0,0.0,9.0,1.0,3.0,,38.0
1823,2005,Costa Rica,6,6,-1,2.0,15.0,0.0,12.0,6.0,2.0,,37.0
1824,2005,Uruguay,5,4,1,4.0,10.0,0.0,17.0,2.0,4.0,,37.0
1825,2005,Sri Lanka,6,5,1,7.0,5.0,0.0,12.0,8.0,0.0,,32.0
1826,2005,Philippines,6,6,-1,1.0,6.0,0.0,23.0,0.0,0.0,,30.0
1827,2005,Portugal,6,6,-1,10.0,5.0,0.0,9.0,1.0,2.0,,27.0
1828,2005,El Salvador,6,6,-1,9.0,5.0,0.0,3.0,8.0,0.0,,25.0
1829,2005,Iceland,6,4,2,7.0,7.0,0.0,9.0,0.0,0.0,,23.0
1830,2005,Morocco,6,6,-1,2.0,2.0,0.0,12.0,2.0,0.0,,18.0
1831,2005,Turkmenistan,3,3,-1,7.0,1.0,0.0,8.0,2.0,0.0,,18.0
1832,2005,Ecuador,6,5,1,1.0,7.0,0.0,7.0,2.0,0.0,,17.0
1833,2005,Malaysia,6,6,-1,4.0,6.0,0.0,3.0,2.0,0.0,,15.0
1834,2005,Venezuela,2,2,-1,4.0,2.0,0.0,8.0,1.0,0.0,,15.0
1835,2005,Cyprus,6,5,1,1.0,3.0,1.0,9.0,0.0,0.0,,14.0
1836,2005,Trinidad and Tobago,6,6,-1,1.0,5.0,0.0,6.0,1.0,0.0,,13.0
1837,2005,Paraguay,6,3,3,5.0,4.0,0.0,3.0,0.0,0.0,,12.0
1838,2005,Pakistan,6,4,2,1.0,6.0,0.0,3.0,1.0,0.0,,11.0
1839,2005,Tunisia,3,3,-1,0.0,3.0,0.0,3.0,3.0,0.0,,9.0
1840,2005,Puerto Rico,6,5,1,0.0,4.0,0.0,4.0,0.0,0.0,,8.0
1841,2005,Guatemala,3,3,-1,0.0,3.0,0.0,3.0,0.0,0.0,,6.0
1842,2005,Liechtenstein,3,3,-1,2.0,0.0,0.0,1.0,1.0,0.0,,4.0
1843,2005,Bangladesh,6,4,2,0.0,1.0,0.0,2.0,0.0,0.0,,3.0
1844,2005,Kuwait,5,5,-1,1.0,0.0,0.0,1.0,0.0,1.0,,3.0
1845,2005,Luxembourg,2,2,-1,0.0,1.0,0.0,2.0,0.0,0.0,,3.0
1846,2005,Saudi Arabia,5,5,-1,0.0,2.0,0.0,1.0,0.0,0.0,,3.0
1847,2005,Tajikistan,3,3,-1,0.0,0.0,0.0,1.0,2.0,0.0,,3.0
1848,2005,Mozambique,5,4,1,1.0,1.0,0.0,0.0,0.0,0.0,,2.0
1849,2005,Bolivia,2,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1850,2006,People's Republic of China,6,6,-1,42.0,42.0,35.0,41.0,38.0,16.0,,214.0
1851,2006,Russian Federation,6,6,-1,42.0,36.0,11.0,42.0,28.0,15.0,,174.0
1852,2006,Republic of Korea,6,5,1,42.0,20.0,30.0,42.0,29.0,7.0,,170.0
1853,2006,Germany,6,6,-1,42.0,24.0,9.0,42.0,32.0,8.0,,157.0
1854,2006,United States of America,6,6,-1,42.0,41.0,7.0,41.0,20.0,3.0,,154.0
1855,2006,Romania,6,6,-1,42.0,24.0,17.0,41.0,27.0,1.0,,152.0
1856,2006,Japan,6,6,-1,40.0,35.0,13.0,42.0,13.0,3.0,,146.0
1857,2006,Islamic Republic of Iran,6,6,-1,42.0,31.0,8.0,39.0,24.0,1.0,,145.0
1858,2006,Republic of Moldova,6,6,-1,42.0,21.0,16.0,40.0,14.0,7.0,,140.0
1859,2006,Taiwan,6,6,-1,42.0,27.0,14.0,40.0,13.0,0.0,,136.0
1860,2006,Poland,6,6,-1,36.0,20.0,9.0,41.0,20.0,7.0,,133.0
1861,2006,Italy,6,5,1,40.0,26.0,1.0,41.0,22.0,2.0,,132.0
1862,2006,Vietnam,6,6,-1,42.0,6.0,24.0,40.0,19.0,0.0,,131.0
1863,2006,Hong Kong,6,6,-1,42.0,30.0,9.0,40.0,8.0,0.0,,129.0
1864,2006,Canada,6,5,1,42.0,27.0,7.0,41.0,5.0,1.0,,123.0
1865,2006,Thailand,6,5,1,42.0,18.0,9.0,42.0,12.0,0.0,,123.0
1866,2006,Hungary,6,5,1,42.0,23.0,1.0,38.0,18.0,0.0,,122.0
1867,2006,Slovakia,6,6,-1,40.0,22.0,2.0,41.0,12.0,1.0,,118.0
1868,2006,Türkiye,6,5,1,42.0,16.0,2.0,42.0,15.0,0.0,,117.0
1869,2006,United Kingdom,6,6,-1,42.0,22.0,1.0,37.0,15.0,0.0,,117.0
1870,2006,Bulgaria,6,4,2,42.0,14.0,4.0,42.0,14.0,0.0,,116.0
1871,2006,Ukraine,6,5,1,42.0,14.0,9.0,40.0,9.0,0.0,,114.0
1872,2006,Belarus,6,6,-1,42.0,9.0,3.0,40.0,17.0,0.0,,111.0
1873,2006,Mexico,6,6,-1,37.0,16.0,1.0,37.0,19.0,0.0,,110.0
1874,2006,Israel,6,5,1,40.0,13.0,6.0,41.0,5.0,4.0,,109.0
1875,2006,Australia,6,6,-1,42.0,24.0,2.0,32.0,8.0,0.0,,108.0
1876,2006,Singapore,6,6,-1,40.0,17.0,1.0,36.0,6.0,0.0,,100.0
1877,2006,France,6,5,1,42.0,9.0,5.0,35.0,1.0,7.0,,99.0
1878,2006,Brazil,6,6,-1,42.0,9.0,2.0,42.0,1.0,0.0,,96.0
1879,2006,Argentina,6,6,-1,40.0,15.0,1.0,35.0,4.0,0.0,,95.0
1880,2006,Kazakhstan,6,5,1,42.0,5.0,2.0,39.0,7.0,0.0,,95.0
1881,2006,Switzerland,6,5,1,42.0,13.0,14.0,24.0,2.0,0.0,,95.0
1882,2006,Georgia,6,6,-1,35.0,13.0,1.0,41.0,4.0,0.0,,94.0
1883,2006,Lithuania,6,6,-1,35.0,16.0,1.0,39.0,3.0,0.0,,94.0
1884,2006,India,6,6,-1,42.0,3.0,4.0,36.0,4.0,3.0,,92.0
1885,2006,Armenia,6,6,-1,42.0,1.0,10.0,34.0,3.0,0.0,,90.0
1886,2006,Slovenia,6,5,1,42.0,11.0,0.0,36.0,1.0,0.0,,90.0
1887,2006,Serbia,6,4,2,42.0,6.0,2.0,36.0,2.0,0.0,,88.0
1888,2006,Finland,6,6,-1,39.0,10.0,1.0,31.0,5.0,0.0,,86.0
1889,2006,Peru,6,4,2,42.0,1.0,0.0,37.0,5.0,0.0,,85.0
1890,2006,Bosnia and Herzegovina,6,5,1,35.0,10.0,1.0,34.0,4.0,0.0,,84.0
1891,2006,Austria,6,5,1,42.0,6.0,0.0,28.0,7.0,0.0,,83.0
1892,2006,Sweden,6,6,-1,35.0,17.0,0.0,28.0,2.0,0.0,,82.0
1893,2006,Estonia,6,5,1,38.0,6.0,1.0,34.0,1.0,0.0,,80.0
1894,2006,Mongolia,6,6,-1,42.0,4.0,8.0,26.0,0.0,0.0,,80.0
1895,2006,Spain,6,6,-1,40.0,10.0,1.0,25.0,4.0,0.0,,80.0
1896,2006,Portugal,6,5,1,38.0,10.0,0.0,26.0,4.0,0.0,,78.0
1897,2006,Azerbaijan,6,6,-1,24.0,1.0,2.0,42.0,8.0,0.0,,77.0
1898,2006,Czech Republic,6,6,-1,42.0,5.0,1.0,27.0,2.0,0.0,,77.0
1899,2006,Albania,6,6,-1,29.0,1.0,1.0,36.0,8.0,1.0,,76.0
1900,2006,Colombia,6,6,-1,40.0,6.0,0.0,28.0,2.0,0.0,,76.0
1901,2006,Belgium,6,6,-1,33.0,2.0,3.0,35.0,1.0,1.0,,75.0
1902,2006,Latvia,6,6,-1,27.0,15.0,0.0,27.0,1.0,5.0,,75.0
1903,2006,Croatia,6,6,-1,33.0,4.0,2.0,24.0,9.0,0.0,,72.0
1904,2006,Sri Lanka,5,5,-1,30.0,3.0,2.0,34.0,2.0,0.0,,71.0
1905,2006,Greece,6,5,1,35.0,5.0,2.0,27.0,0.0,0.0,,69.0
1906,2006,Uzbekistan,6,6,-1,25.0,2.0,1.0,37.0,3.0,0.0,,68.0
1907,2006,New Zealand,6,6,-1,37.0,4.0,0.0,22.0,3.0,0.0,,66.0
1908,2006,Iceland,6,6,-1,36.0,6.0,0.0,21.0,0.0,0.0,,63.0
1909,2006,Macau,6,4,2,28.0,3.0,2.0,29.0,1.0,0.0,,63.0
1910,2006,Turkmenistan,5,5,-1,24.0,0.0,2.0,27.0,6.0,0.0,,59.0
1911,2006,Netherlands,6,6,-1,37.0,4.0,0.0,12.0,4.0,0.0,,57.0
1912,2006,North Macedonia,6,5,1,31.0,3.0,0.0,23.0,0.0,0.0,,57.0
1913,2006,South Africa,6,6,-1,36.0,4.0,0.0,16.0,1.0,0.0,,57.0
1914,2006,Morocco,6,6,-1,22.0,0.0,0.0,32.0,1.0,0.0,,55.0
1915,2006,Norway,6,6,-1,21.0,3.0,0.0,25.0,3.0,0.0,,52.0
1916,2006,Ireland,6,6,-1,22.0,4.0,0.0,22.0,1.0,0.0,,49.0
1917,2006,Paraguay,4,3,1,22.0,7.0,0.0,18.0,0.0,0.0,,47.0
1918,2006,Denmark,6,6,-1,24.0,8.0,0.0,11.0,2.0,0.0,,45.0
1919,2006,Ecuador,6,6,-1,22.0,5.0,0.0,13.0,0.0,0.0,,40.0
1920,2006,Malaysia,6,6,-1,18.0,2.0,0.0,20.0,0.0,0.0,,40.0
1921,2006,Tajikistan,6,6,-1,16.0,0.0,0.0,19.0,0.0,0.0,,35.0
1922,2006,Trinidad and Tobago,6,6,-1,10.0,0.0,0.0,23.0,1.0,0.0,,34.0
1923,2006,Venezuela,4,3,1,23.0,2.0,0.0,9.0,0.0,0.0,,34.0
1924,2006,Panama,4,3,1,23.0,1.0,0.0,9.0,0.0,0.0,,33.0
1925,2006,Pakistan,5,4,1,18.0,2.0,0.0,10.0,2.0,0.0,,32.0
1926,2006,Kyrgyzstan,6,6,-1,18.0,1.0,3.0,8.0,1.0,0.0,,31.0
1927,2006,Costa Rica,2,2,-1,14.0,1.0,1.0,11.0,0.0,0.0,,27.0
1928,2006,El Salvador,3,3,-1,19.0,3.0,0.0,5.0,0.0,0.0,,27.0
1929,2006,Bangladesh,4,2,2,16.0,1.0,1.0,4.0,0.0,0.0,,22.0
1930,2006,Cyprus,6,5,1,11.0,3.0,0.0,5.0,0.0,0.0,,19.0
1931,2006,Luxembourg,2,2,-1,7.0,1.0,0.0,4.0,0.0,0.0,,12.0
1932,2006,Uruguay,2,2,-1,7.0,2.0,0.0,3.0,0.0,0.0,,12.0
1933,2006,Nigeria,6,5,1,2.0,0.0,0.0,8.0,1.0,0.0,,11.0
1934,2006,Puerto Rico,6,4,2,2.0,3.0,0.0,6.0,0.0,0.0,,11.0
1935,2006,Bolivia,2,1,1,2.0,1.0,0.0,2.0,0.0,0.0,,5.0
1936,2006,Kuwait,4,4,-1,0.0,0.0,0.0,5.0,0.0,0.0,,5.0
1937,2006,Saudi Arabia,4,4,-1,0.0,1.0,0.0,2.0,0.0,0.0,,3.0
1938,2006,Liechtenstein,1,1,-1,0.0,1.0,0.0,1.0,0.0,0.0,,2.0
1939,2006,Mozambique,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1940,2007,Russian Federation,6,5,1,42.0,42.0,12.0,42.0,37.0,9.0,,184.0
1941,2007,People's Republic of China,6,6,-1,36.0,42.0,17.0,41.0,42.0,3.0,,181.0
1942,2007,Republic of Korea,6,6,-1,38.0,41.0,9.0,42.0,36.0,2.0,,168.0
1943,2007,Vietnam,6,6,-1,41.0,42.0,10.0,41.0,34.0,0.0,,168.0
1944,2007,United States of America,6,5,1,41.0,36.0,6.0,42.0,26.0,4.0,,155.0
1945,2007,Japan,6,6,-1,42.0,42.0,4.0,42.0,22.0,2.0,,154.0
1946,2007,Ukraine,6,6,-1,31.0,42.0,3.0,42.0,29.0,7.0,,154.0
1947,2007,Democratic People's Republic of Korea,6,6,-1,37.0,35.0,1.0,40.0,37.0,1.0,,151.0
1948,2007,Bulgaria,6,4,2,34.0,35.0,4.0,42.0,32.0,2.0,,149.0
1949,2007,Taiwan,6,6,-1,41.0,38.0,2.0,42.0,24.0,2.0,,149.0
1950,2007,Romania,6,4,2,36.0,25.0,4.0,42.0,39.0,0.0,,146.0
1951,2007,Hong Kong,6,6,-1,33.0,42.0,2.0,42.0,24.0,0.0,,143.0
1952,2007,Islamic Republic of Iran,6,6,-1,33.0,29.0,2.0,42.0,32.0,5.0,,143.0
1953,2007,Thailand,6,6,-1,42.0,31.0,3.0,42.0,14.0,1.0,,133.0
1954,2007,Germany,6,5,1,33.0,15.0,5.0,42.0,29.0,8.0,,132.0
1955,2007,Hungary,6,6,-1,38.0,28.0,10.0,42.0,10.0,1.0,,129.0
1956,2007,Türkiye,6,5,1,25.0,30.0,3.0,42.0,24.0,0.0,,124.0
1957,2007,Poland,6,6,-1,36.0,16.0,3.0,40.0,26.0,1.0,,122.0
1958,2007,Belarus,6,5,1,41.0,16.0,2.0,41.0,18.0,1.0,,119.0
1959,2007,Republic of Moldova,6,6,-1,34.0,11.0,1.0,41.0,24.0,7.0,,118.0
1960,2007,Italy,6,5,1,31.0,20.0,1.0,42.0,14.0,8.0,,116.0
1961,2007,Australia,6,5,1,28.0,20.0,2.0,42.0,17.0,1.0,,110.0
1962,2007,Serbia,6,5,1,22.0,23.0,9.0,34.0,18.0,1.0,,107.0
1963,2007,Brazil,6,6,-1,26.0,24.0,1.0,42.0,11.0,2.0,,106.0
1964,2007,India,6,6,-1,19.0,23.0,3.0,42.0,16.0,0.0,,103.0
1965,2007,Georgia,6,6,-1,31.0,17.0,1.0,37.0,16.0,0.0,,102.0
1966,2007,Canada,6,5,1,32.0,21.0,0.0,41.0,4.0,0.0,,98.0
1967,2007,Kazakhstan,6,6,-1,23.0,14.0,2.0,42.0,14.0,0.0,,95.0
1968,2007,United Kingdom,6,5,1,32.0,10.0,2.0,42.0,7.0,2.0,,95.0
1969,2007,Colombia,6,6,-1,33.0,6.0,2.0,40.0,12.0,0.0,,93.0
1970,2007,Lithuania,6,6,-1,31.0,9.0,1.0,40.0,10.0,1.0,,92.0
1971,2007,Peru,6,5,1,19.0,12.0,0.0,41.0,19.0,0.0,,91.0
1972,2007,Greece,6,5,1,9.0,26.0,1.0,41.0,12.0,0.0,,89.0
1973,2007,Mongolia,6,5,1,16.0,17.0,0.0,42.0,13.0,0.0,,88.0
1974,2007,Uzbekistan,6,6,-1,7.0,30.0,0.0,42.0,9.0,0.0,,88.0
1975,2007,Singapore,6,6,-1,31.0,5.0,2.0,40.0,9.0,0.0,,87.0
1976,2007,Mexico,6,6,-1,13.0,26.0,0.0,41.0,5.0,1.0,,86.0
1977,2007,Slovakia,6,6,-1,29.0,17.0,0.0,33.0,7.0,0.0,,86.0
1978,2007,Slovenia,6,5,1,22.0,17.0,2.0,41.0,3.0,0.0,,85.0
1979,2007,Czech Republic,6,4,2,34.0,1.0,0.0,40.0,7.0,0.0,,82.0
1980,2007,Sweden,6,6,-1,40.0,8.0,1.0,28.0,3.0,1.0,,81.0
1981,2007,Austria,6,5,1,29.0,9.0,0.0,30.0,11.0,1.0,,80.0
1982,2007,France,6,5,1,28.0,11.0,1.0,25.0,12.0,2.0,,79.0
1983,2007,Norway,6,5,1,30.0,8.0,4.0,30.0,7.0,0.0,,79.0
1984,2007,Belgium,6,6,-1,25.0,4.0,2.0,38.0,9.0,0.0,,78.0
1985,2007,Croatia,6,6,-1,22.0,8.0,0.0,42.0,4.0,0.0,,76.0
1986,2007,Argentina,6,6,-1,21.0,8.0,3.0,35.0,8.0,0.0,,75.0
1987,2007,Armenia,6,5,1,3.0,13.0,0.0,41.0,16.0,0.0,,73.0
1988,2007,Macau,6,5,1,13.0,15.0,0.0,42.0,3.0,0.0,,73.0
1989,2007,Israel,6,4,2,31.0,1.0,0.0,35.0,4.0,0.0,,71.0
1990,2007,New Zealand,6,5,1,26.0,7.0,2.0,34.0,2.0,0.0,,71.0
1991,2007,Azerbaijan,6,6,-1,5.0,29.0,0.0,28.0,7.0,0.0,,69.0
1992,2007,Bosnia and Herzegovina,6,6,-1,10.0,13.0,2.0,42.0,2.0,0.0,,69.0
1993,2007,Indonesia,6,6,-1,13.0,10.0,1.0,35.0,10.0,0.0,,69.0
1994,2007,North Macedonia,6,6,-1,13.0,17.0,1.0,33.0,4.0,0.0,,68.0
1995,2007,Netherlands,6,6,-1,17.0,6.0,0.0,37.0,5.0,0.0,,65.0
1996,2007,Estonia,6,5,1,10.0,11.0,0.0,41.0,2.0,0.0,,64.0
1997,2007,Albania,6,5,1,3.0,4.0,0.0,42.0,10.0,0.0,,59.0
1998,2007,Switzerland,6,6,-1,13.0,4.0,1.0,35.0,5.0,1.0,,59.0
1999,2007,Latvia,6,5,1,18.0,2.0,0.0,35.0,3.0,0.0,,58.0
2000,2007,Finland,6,6,-1,15.0,8.0,2.0,20.0,10.0,0.0,,55.0
2001,2007,Portugal,6,6,-1,15.0,2.0,0.0,31.0,4.0,0.0,,52.0
2002,2007,Ireland,6,4,2,12.0,6.0,0.0,32.0,1.0,0.0,,51.0
2003,2007,Turkmenistan,6,6,-1,9.0,2.0,0.0,36.0,4.0,0.0,,51.0
2004,2007,Denmark,6,6,-1,24.0,4.0,3.0,16.0,1.0,2.0,,50.0
2005,2007,Spain,6,6,-1,13.0,7.0,0.0,23.0,5.0,0.0,,48.0
2006,2007,Kyrgyzstan,5,5,-1,3.0,8.0,0.0,25.0,7.0,0.0,,43.0
2007,2007,South Africa,6,5,1,12.0,5.0,0.0,23.0,2.0,0.0,,42.0
2008,2007,Cyprus,6,6,-1,6.0,11.0,0.0,22.0,2.0,0.0,,41.0
2009,2007,Trinidad and Tobago,6,4,2,1.0,6.0,2.0,29.0,1.0,0.0,,39.0
2010,2007,Tajikistan,6,6,-1,3.0,7.0,0.0,23.0,4.0,0.0,,37.0
2011,2007,Costa Rica,5,5,-1,3.0,10.0,0.0,21.0,2.0,0.0,,36.0
2012,2007,Iceland,6,5,1,11.0,2.0,0.0,21.0,1.0,0.0,,35.0
2013,2007,Ecuador,6,6,-1,1.0,8.0,0.0,25.0,0.0,0.0,,34.0
2014,2007,Luxembourg,3,2,1,3.0,3.0,0.0,21.0,7.0,0.0,,34.0
2015,2007,Malaysia,6,5,1,6.0,5.0,0.0,22.0,1.0,0.0,,34.0
2016,2007,El Salvador,4,4,-1,1.0,4.0,0.0,27.0,2.0,0.0,,34.0
2017,2007,Pakistan,6,6,-1,5.0,5.0,0.0,18.0,4.0,0.0,,32.0
2018,2007,Paraguay,4,3,1,7.0,2.0,0.0,21.0,2.0,0.0,,32.0
2019,2007,Bangladesh,5,4,1,1.0,5.0,0.0,23.0,2.0,0.0,,31.0
2020,2007,Morocco,6,6,-1,3.0,5.0,0.0,17.0,3.0,0.0,,28.0
2021,2007,Cambodia,4,4,-1,3.0,1.0,0.0,21.0,1.0,0.0,,26.0
2022,2007,Sri Lanka,6,6,-1,0.0,3.0,0.0,22.0,0.0,0.0,,25.0
2023,2007,Philippines,6,5,1,1.0,5.0,0.0,14.0,1.0,0.0,,21.0
2024,2007,Nigeria,6,6,-1,1.0,6.0,0.0,13.0,0.0,0.0,,20.0
2025,2007,Montenegro,3,2,1,1.0,2.0,0.0,12.0,2.0,0.0,,17.0
2026,2007,Cuba,1,1,-1,1.0,7.0,0.0,7.0,1.0,0.0,,16.0
2027,2007,Liechtenstein,2,1,1,3.0,1.0,0.0,7.0,3.0,0.0,,14.0
2028,2007,Venezuela,3,1,2,3.0,2.0,0.0,7.0,2.0,0.0,,14.0
2029,2007,Puerto Rico,3,2,1,0.0,0.0,0.0,7.0,0.0,0.0,,7.0
2030,2007,Saudi Arabia,4,4,-1,0.0,2.0,1.0,1.0,1.0,0.0,,5.0
2031,2007,Chile,4,4,-1,0.0,2.0,0.0,0.0,2.0,0.0,,4.0
2032,2007,Bolivia,2,-1,2,0.0,0.0,0.0,2.0,0.0,0.0,,2.0
2033,2008,People's Republic of China,6,5,1,42.0,42.0,42.0,42.0,35.0,14.0,,217.0
2034,2008,Russian Federation,6,6,-1,42.0,33.0,35.0,42.0,42.0,5.0,,199.0
2035,2008,United States of America,6,6,-1,42.0,30.0,20.0,41.0,42.0,15.0,,190.0
2036,2008,Republic of Korea,6,6,-1,41.0,42.0,26.0,42.0,35.0,2.0,,188.0
2037,2008,Islamic Republic of Iran,6,6,-1,42.0,37.0,14.0,42.0,37.0,9.0,,181.0
2038,2008,Thailand,6,6,-1,42.0,40.0,13.0,42.0,37.0,1.0,,175.0
